q_num,q_id,subject,correct_answer,is_comprehension,paper_id,date,year,month,day,shift,question_img_path,option1_path,option2_path,option3_path,option4_path
11,189430470,CDP,1,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q011_189430470/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q011_189430470/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q011_189430470/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q011_189430470/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q011_189430470/option4.png
12,189430471,CDP,2,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q012_189430471/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q012_189430471/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q012_189430471/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q012_189430471/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q012_189430471/option4.png
13,189430472,CDP,3,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q013_189430472/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q013_189430472/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q013_189430472/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q013_189430472/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q013_189430472/option4.png
14,189430473,CDP,3,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q014_189430473/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q014_189430473/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q014_189430473/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q014_189430473/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q014_189430473/option4.png
15,189430474,CDP,1,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q015_189430474/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q015_189430474/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q015_189430474/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q015_189430474/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q015_189430474/option4.png
16,189430475,CDP,4,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q016_189430475/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q016_189430475/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q016_189430475/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q016_189430475/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q016_189430475/option4.png
17,189430476,CDP,2,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q017_189430476/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q017_189430476/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q017_189430476/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q017_189430476/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q017_189430476/option4.png
18,189430477,CDP,3,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q018_189430477/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q018_189430477/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q018_189430477/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q018_189430477/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q018_189430477/option4.png
19,189430478,CDP,3,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q019_189430478/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q019_189430478/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q019_189430478/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q019_189430478/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q019_189430478/option4.png
20,189430479,CDP,4,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q020_189430479/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q020_189430479/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q020_189430479/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q020_189430479/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q020_189430479/option4.png
21,189430480,CDP,1,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q021_189430480/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q021_189430480/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q021_189430480/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q021_189430480/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q021_189430480/option4.png
22,189430481,CDP,2,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q022_189430481/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q022_189430481/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q022_189430481/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q022_189430481/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q022_189430481/option4.png
23,189430482,CDP,2,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q023_189430482/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q023_189430482/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q023_189430482/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q023_189430482/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q023_189430482/option4.png
24,189430483,CDP,2,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q024_189430483/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q024_189430483/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q024_189430483/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q024_189430483/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q024_189430483/option4.png
25,189430484,CDP,3,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q025_189430484/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q025_189430484/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q025_189430484/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q025_189430484/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q025_189430484/option4.png
26,189430485,CDP,3,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q026_189430485/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q026_189430485/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q026_189430485/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q026_189430485/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q026_189430485/option4.png
27,189430486,CDP,4,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q027_189430486/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q027_189430486/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q027_189430486/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q027_189430486/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q027_189430486/option4.png
28,189430487,CDP,4,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q028_189430487/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q028_189430487/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q028_189430487/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q028_189430487/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q028_189430487/option4.png
29,189430488,CDP,1,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q029_189430488/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q029_189430488/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q029_189430488/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q029_189430488/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q029_189430488/option4.png
30,189430489,CDP,1,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q030_189430489/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q030_189430489/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q030_189430489/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q030_189430489/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q030_189430489/option4.png
31,189430491,Telugu,3,True,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q031_189430491/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q031_189430491/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q031_189430491/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q031_189430491/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q031_189430491/option4.png
32,189430492,Telugu,4,True,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q032_189430492/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q032_189430492/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q032_189430492/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q032_189430492/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q032_189430492/option4.png
33,189430493,Telugu,2,True,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q033_189430493/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q033_189430493/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q033_189430493/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q033_189430493/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q033_189430493/option4.png
34,189430494,Telugu,3,True,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q034_189430494/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q034_189430494/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q034_189430494/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q034_189430494/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q034_189430494/option4.png
35,189430496,Telugu,2,True,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q035_189430496/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q035_189430496/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q035_189430496/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q035_189430496/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q035_189430496/option4.png
36,189430497,Telugu,3,True,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q036_189430497/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q036_189430497/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q036_189430497/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q036_189430497/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q036_189430497/option4.png
37,189430498,Telugu,3,True,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q037_189430498/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q037_189430498/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q037_189430498/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q037_189430498/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q037_189430498/option4.png
38,189430499,Telugu,2,True,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q038_189430499/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q038_189430499/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q038_189430499/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q038_189430499/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q038_189430499/option4.png
39,189430500,Telugu,2,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q039_189430500/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q039_189430500/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q039_189430500/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q039_189430500/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q039_189430500/option4.png
40,189430501,Telugu,2,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q040_189430501/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q040_189430501/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q040_189430501/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q040_189430501/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2026-Jan-03-Shift2_Q040_189430501/option4.png
